# Data printout from CCMC-simulation: version PD4D-1.3
# Data type:  TIE-GCM  ionosphere
# Run name:   Nick_Gross_071624_IT_1
# Missing data:          NaN
# Coordinate System: GEO
# Satellite Track: gracefo1_512972009515
# Output data: field with 1x7181=7181 elements
# Year Month Day Hour Min Sec    Lon    Lat    H            T_n        Vn_Lon        Vn_Lat        WN        rho(O2)        rho(O)        N2        rho(NO)        rho(N4S)        HE        N_e        T_e        T_i        TEC        N(O2+)        N(O+)        PHI        Vi_Lon        Vi_Lat        Vi_IP        DEN        QJOULE        HMF2        NMF2        Z        ZG        SIGMA_PED        SIGMA_HAL        NO_COOL        T_lbc        Vlbc_Lon        Vlbc_Lat        TN_lbc        VN,lbc_Lon        VN,lbc_Lat        NmF2        HmF2        
#  [year]  [month]  [day]  [h]  [m]  [s]  [deg]  [deg]  [km]  [K]  [m/s]  [m/s]  [m/s]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [cm-3]  [K]  [K]  [TECU]  [cm-3]  [cm-3]  [V]  [m/s]  [m/s]  [m/s]  [kg/m3]  [mW/kg]  [km]  [cm-3]  [km]  [km]  [S/m]  [S/m]  [mW/kg]  [K]  [m/s]  [m/s]  [K]  [m/s]  [m/s]  [cm-3]  [km]
2024  05  09  01  05   0.000     -109.44     -83.900      481.80      1062.7     -13.480      12.133     -3.3237  0.00033827     0.98294    0.016717  3.3547E-06   0.0030024      0.0000  2.8841E+05      2363.0      1353.4      20.561      1.2132  2.7480E+05     -3399.9     -46.019      77.835      3.6087  1.2848E-12      2771.9      321.77  7.3646E+05      494.71      481.80  1.4774E-07  2.5154E-11     0.34900      181.51      10.050     -7.3023      181.51      10.045     -7.3055  7.5145E+05      303.81
2024  05  09  01  06   0.000     -94.305     -87.570      482.25      1050.0     -8.7270      64.509     -2.5053  0.00033035     0.98253    0.017141  2.9953E-06   0.0022624      0.0000  2.6567E+05      2422.2      1338.4      15.797      1.1318  2.5410E+05     -3846.8     -51.016      102.99     -3.2733  1.2418E-12      1577.0      340.17  5.4721E+05      495.17      482.26  1.3238E-07  2.1935E-11     0.29389      181.46      10.222     -1.6541      181.46      10.220     -1.6585  5.5367E+05      324.17
2024  05  09  01  07   0.000      28.001     -88.080      482.72      1039.2     -127.99      16.323     -3.1269  0.00032459     0.98286    0.016822  2.6707E-06   0.0016641      0.0000  2.4431E+05      2495.8      1327.9      12.505      1.0760  2.3427E+05     -3318.3     -105.00     -59.827     -19.169  1.2020E-12      2860.8      354.42  4.3660E+05      495.63      482.72  1.1990E-07  1.9428E-11     0.24783      181.30     -9.5453      4.4732      181.30     -9.5434      4.4772  4.3241E+05      339.91
2024  05  09  01  08   0.000      49.477     -84.470      483.20      1029.6     -183.95      35.611     -2.4580  0.00031395     0.98379    0.015888  2.6097E-06   0.0017248      0.0000  2.3553E+05      2525.7      1326.7      11.659     0.99363  2.2595E+05     -1279.9     -117.82     -16.530     -37.962  1.1465E-12      3504.5      359.18  4.1315E+05      496.08      483.20  1.1317E-07  1.7710E-11     0.22566      181.21     -12.244     -1.9099      181.21     -12.246     -1.9050  4.0738E+05      345.26
2024  05  09  01  09   0.000      53.618     -80.700      483.69      1022.3     -207.18      71.384     -1.9106  0.00030914     0.98428    0.015407  2.6903E-06   0.0021081      0.0000  2.3743E+05      2524.3      1338.7      11.365     0.92021  2.2767E+05      1319.8     -101.36      55.384     -41.448  1.0876E-12      5514.7      367.52  4.0850E+05      496.53      483.69  1.1200E-07  1.6799E-11     0.21537      180.97     -13.977     -6.9365      180.97     -13.982     -6.9303  4.0413E+05      350.71
2024  05  09  01  10   0.000      55.232     -76.900      484.18      1016.3     -192.05      97.117     -1.1779  0.00030969     0.98442    0.015267  2.7159E-06   0.0023859      0.0000  2.4049E+05      2536.7      1358.6      11.126     0.88415  2.3023E+05      3055.0     -40.875      104.24     -28.186  1.0380E-12      10025.      377.32  4.0592E+05      496.96      484.18  1.1295E-07  1.6485E-11     0.20379      180.57     -14.415     -12.238      180.57     -14.424     -12.230  4.0415E+05      359.46
2024  05  09  01  11   0.000      56.017     -73.100      484.68      1010.5     -150.10      115.12     -1.2020  0.00030482     0.98484    0.014860  2.5937E-06   0.0022288      0.0000  2.2177E+05      2692.5      1355.1      10.672     0.89770  2.1240E+05      3476.3      8.5386      98.650     -11.565  1.0001E-12      9978.1      377.88  3.9107E+05      497.36      484.67  1.0521E-07  1.5243E-11     0.18585      180.39     -15.379     -17.833      180.39     -15.393     -17.823  3.5522E+05      372.15
2024  05  09  01  12   0.000      56.431     -69.290      485.17      1005.4     -101.51      111.86     -1.7631  0.00029718     0.98529    0.014416  2.4869E-06   0.0017804      0.0000  2.0679E+05      2670.0      1333.4      12.293     0.88906  1.9714E+05      3167.0      23.259      63.654     -2.0177  9.6938E-13      6522.5      360.01  4.7982E+05      497.75      485.17  9.9172E-08  1.4281E-11     0.17094      180.64     -17.250     -23.349      180.64     -17.266     -23.338  4.1240E+05      349.32
2024  05  09  01  13   0.000      56.645     -65.480      485.66      999.87     -52.800      88.539     -2.5608  0.00028838     0.98568    0.014034  2.4182E-06   0.0011764      0.0000  1.8742E+05      2626.6      1299.6      13.205     0.83969  1.7796E+05      2830.5      18.085      33.432     0.59902  9.4642E-13      2700.9      344.73  5.1857E+05      498.12      485.66  9.1270E-08  1.3089E-11     0.16009      180.79     -18.293     -28.147      180.79     -18.313     -28.133  5.2374E+05      327.67
2024  05  09  01  14   0.000      56.741     -61.670      486.14      994.26     -38.271      51.283     -3.0840  0.00028241     0.98580    0.013923  2.6075E-06   0.0014855      0.0000  1.5145E+05      2762.8      1252.2      9.8390     0.79247  1.4445E+05      2578.9      10.270      13.549      1.1403  9.2995E-13      1004.5      341.32  3.6833E+05      498.46      486.14  7.5722E-08  1.0823E-11     0.16706      180.59     -19.312     -31.938      180.59     -19.335     -31.923  4.0535E+05      318.16
2024  05  09  01  15   0.000      56.761     -57.860      486.61      989.97     -58.640      17.029     -3.0801  0.00029124     0.98543    0.014282  2.4889E-06   0.0015839      0.0000  1.1190E+05      3253.4      1197.6      5.9140     0.87049  1.0764E+05      2485.2      2.4523    -0.12631     0.99244  9.2238E-13      774.62      348.29  2.2242E+05      498.79      486.60  5.7942E-08  8.2975E-12     0.15618      180.47     -17.818     -33.269      180.47     -17.843     -33.254  2.1820E+05      335.62
2024  05  09  01  16   0.000      56.729     -54.050      487.05      987.24     -91.091     -5.0905     -2.7182  0.00028978     0.98525    0.014468  2.1875E-06   0.0012610      0.0000      94390.      3376.3      1171.3      4.3768     0.88056      91218.      2514.7     -6.3663     -11.761     0.48573  9.1700E-13      1159.8      355.26  1.9124E+05      499.08      487.05  5.0791E-08  7.3470E-12     0.13534      180.36     -15.139     -32.406      180.36     -15.163     -32.391  1.5247E+05      345.58
2024  05  09  01  17   0.000      56.660     -50.240      487.48      985.51     -112.72     -13.326     -2.6791  0.00027116     0.98542    0.014314  1.8904E-06   0.0010003      0.0000      78938.      3541.8      1146.0      3.6048     0.84413      76425.      2760.2     -15.472     -19.861    -0.42645  9.1053E-13      1264.5      356.96  1.5678E+05      499.33      487.48  4.3703E-08  6.3608E-12     0.11552      180.05     -10.685     -28.718      180.06     -10.707     -28.706  1.2236E+05      350.66
2024  05  09  01  18   0.000      56.564     -46.430      487.88      984.97     -114.48     -17.050     -2.8937  0.00025400     0.98546    0.014280  1.7333E-06  0.00098906      0.0000      64897.      3675.0      1119.5      3.0112     0.80651      62924.      3118.8     -23.317     -23.878     -1.4494  9.0495E-13      911.99      355.82  1.2520E+05      499.57      487.88  3.6859E-08  5.3936E-12     0.10504      179.86     -3.7948     -22.943      179.87     -3.8133     -22.935      99535.      346.00
2024  05  09  01  19   0.000      56.448     -42.620      488.25      987.13     -98.824     -23.283     -2.9539  0.00026094     0.98457    0.015163  1.8423E-06   0.0011570      0.0000      57092.      3679.3      1104.1      2.7643     0.83045      55354.      3562.9     -26.510     -23.202     -1.7381  9.0326E-13      507.54      348.87  1.1158E+05      499.76      488.24  3.3243E-08  4.9132E-12     0.11201      179.68      5.1004     -14.848      179.68      5.0869     -14.842      90869.      339.76
2024  05  09  01  20   0.000      56.316     -38.810      488.58      991.92     -79.069     -31.863     -2.7607  0.00029109     0.98266    0.017047  2.1594E-06   0.0013595      0.0000      52889.      3621.4      1098.1      2.6943     0.92330      51244.      4009.5     -27.005     -20.876     -1.4550  9.0591E-13      250.47      339.46  1.0652E+05      499.93      488.58  3.1658E-08  4.7534E-12     0.13323      180.03      16.142     -5.2188      180.04      16.134     -5.2194      89126.      332.60
2024  05  09  01  21   0.000      56.172     -35.000      488.87      998.52     -59.927     -39.947     -2.5710  0.00033141     0.98027    0.019402  2.5822E-06   0.0015270      0.0000      50518.      3550.6      1098.2      2.7072      1.0492      48908.      4413.1     -24.607     -17.798    -0.50676  9.1312E-13      150.33      329.89  1.0670E+05      500.05      488.86  3.1182E-08  4.7808E-12     0.16328      179.90      26.615      4.7517      179.91      26.613      4.7447      90662.      319.38
2024  05  09  01  22   0.000      56.019     -31.190      489.11      1005.5     -43.203     -46.877     -2.5097  0.00037129     0.97794    0.021685  3.0206E-06   0.0016537      0.0000      48991.      3482.9      1100.7      2.7521      1.1763      47397.      4752.0     -21.685     -14.826     0.50242  9.2306E-13      123.20      320.64  1.0895E+05      500.16      489.11  3.1269E-08  4.9085E-12     0.19635      180.31      35.710      13.901      180.32      35.712      13.887      93498.      306.45
2024  05  09  01  23   0.000      55.858     -27.380      489.31      1012.5     -31.014     -52.701     -2.5521  0.00041015     0.97577    0.023819  3.4751E-06   0.0017568      0.0000      48626.      3397.9      1105.8      2.8510      1.3659      46979.      5040.6     -19.529     -12.155      1.1900  9.3511E-13      147.48      312.21  1.1469E+05      500.22      489.31  3.2183E-08  5.1855E-12     0.23268      180.78      42.048      20.870      180.79      42.053      20.850      98925.      302.20
2024  05  09  01  24   0.000      55.691     -23.570      489.45      1019.4     -23.041     -57.680     -2.6287  0.00044869     0.97369    0.025862  3.9555E-06   0.0018773      0.0000      49909.      3270.4      1113.8      3.0368      1.5916      48124.      5299.7     -18.547     -9.5530      1.3756  9.4826E-13      198.27      305.25  1.2467E+05      500.25      489.45  3.4348E-08  5.6906E-12     0.27275      181.12      45.308      25.449      181.12      45.315      25.424  1.0840E+05      294.29
2024  05  09  01  25   0.000      55.519     -19.760      489.54      1026.2     -19.365     -61.829     -2.7028  0.00048568     0.97170    0.027815  4.4632E-06   0.0020668      0.0000      53583.      3083.8      1125.4      3.3413      1.9576      51498.      5538.5     -18.966     -7.1343      1.0144  9.6204E-13      272.57      298.96  1.3859E+05      500.25      489.55  3.8462E-08  6.5651E-12     0.31675      181.14      40.839      25.659      181.14      40.844      25.631  1.2210E+05      294.76
2024  05  09  01  26   0.000      55.344     -15.950      489.58      1032.7     -18.358     -65.449     -2.7588  0.00051914     0.96981    0.029674  4.9680E-06   0.0023118      0.0000      59140.      2860.1      1139.0      3.7174      2.5005      56574.      5756.8     -18.705     -4.3984     0.11222  9.7616E-13      372.33      294.32  1.5365E+05      500.20      489.57  4.4327E-08  7.8020E-12     0.36248      180.70      33.834      22.188      180.70      33.838      22.160  1.3812E+05      282.91
2024  05  09  01  27   0.000      55.166     -12.140      489.55      1038.9     -19.497     -68.564     -2.8075  0.00054568     0.96817    0.031289  5.4118E-06   0.0024999      0.0000      66084.      2632.1      1152.8      4.1466      3.0064      62900.      5945.6     -17.116     -1.6986     -1.3749  9.9044E-13      496.92      291.06  1.7052E+05      500.13      489.55  5.1763E-08  9.3944E-12     0.40542      179.61      27.716      16.820      179.61      27.719      16.796  1.5578E+05      283.07
2024  05  09  01  28   0.000      54.986     -8.3300      489.47      1044.8     -22.209     -71.537     -2.8991  0.00056511     0.96688    0.032554  5.7533E-06   0.0025071      0.0000      74424.      2410.7      1165.9      4.6260      3.4985      70445.      6109.4     -17.109     0.13604     -3.2526  1.0047E-12      640.97      291.13  1.8890E+05      500.00      489.47  6.0694E-08  1.1332E-11     0.44187      178.09      21.221      9.2710      178.08      21.221      9.2519  1.7406E+05      283.11
2024  05  09  01  29   0.000      54.804     -4.5200      489.32      1050.6     -26.568     -74.915     -3.0609  0.00057887     0.96592    0.033501  5.9921E-06   0.0023870      0.0000      83365.      2207.4      1175.6      5.0504      3.9071      78556.      6241.5     -15.639      1.2919     -5.3099  1.0194E-12      822.47      294.50  1.9920E+05      499.84      489.33  7.0323E-08  1.3462E-11     0.47208      176.13      16.170     0.62737      176.12      16.169     0.61563  1.8595E+05      287.12
2024  05  09  01  30   0.000      54.622    -0.70000      489.12      1057.0     -31.589     -79.209     -3.1782  0.00059325     0.96487    0.034539  6.2552E-06   0.0023591      0.0000      93090.      2078.2      1184.5      5.7481      5.0737      86619.      6344.6     -15.392      1.4369     -7.1977  1.0366E-12      1039.8      295.98  2.2670E+05      499.64      489.12  7.9843E-08  1.5690E-11     0.50890      174.27      14.638     -6.9613      174.26      14.636     -6.9646  2.1927E+05      289.31
2024  05  09  01  31   0.000      54.440      3.1100      488.85      1064.8     -35.177     -84.243     -3.0038  0.00061403     0.96347    0.035914  6.5773E-06   0.0023651      0.0000  1.2070E+05      1760.4      1195.2      7.9169      4.8995  1.1072E+05      6412.4     -15.755     0.75165     -8.4376  1.0560E-12      1500.2      304.36  3.4257E+05      499.38      488.85  1.0355E-07  2.0804E-11     0.55562      172.68      15.519     -12.835      172.68      15.517     -12.830  3.3218E+05      299.46
2024  05  09  01  32   0.000      54.258      6.9200      488.53      1073.8     -37.472     -89.704     -2.8012  0.00064480     0.96191    0.037445  6.7312E-06   0.0020700      0.0000  1.8321E+05      1388.0      1177.0      10.152      4.2201  1.6613E+05      6439.2     -16.015    -0.33222     -8.6479  1.0788E-12      2492.3      332.08  4.4913E+05      499.10      488.53  1.5395E-07  3.1253E-11     0.59445      171.52      18.946     -15.911      171.51      18.943     -15.898  4.1334E+05      331.69
2024  05  09  01  33   0.000      54.077      10.730      488.15      1084.7     -43.598     -94.850     -2.5925  0.00068713     0.96021    0.039111  6.8014E-06   0.0016086      0.0000  2.3669E+05      1298.8      1175.4      8.8860      4.1474  2.1641E+05      6423.9     -15.240     -1.3388     -7.7726  1.1030E-12      3635.9      391.18  3.8972E+05      498.76      488.15  1.9582E-07  3.9831E-11     0.63009      171.29      20.962     -15.773      171.27      20.960     -15.754  3.4388E+05      398.33
2024  05  09  01  34   0.000      53.898      14.550      487.71      1097.8     -58.115     -97.419     -2.3318  0.00074289     0.95794    0.041311  7.2839E-06   0.0014014      0.0000  1.7873E+05      2373.2      1285.7      5.8571      7.8602  1.6436E+05      6364.1     -15.536     -1.7595     -5.8790  1.1281E-12      3212.7      436.53  2.6359E+05      498.39      487.71  1.4590E-07  2.9996E-11     0.70963      171.67      25.040     -12.492      171.67      25.037     -12.469  2.1964E+05      424.66
2024  05  09  01  35   0.000      53.722      18.360      487.23      1110.9     -78.215     -98.304     -2.3139  0.00080985     0.95511    0.044078  8.1684E-06   0.0013920      0.0000  1.0243E+05      3607.2      1262.0      4.2696      15.992      91853.      6268.7     -14.968     -1.3665     -3.4418  1.1541E-12      2183.2      438.19  1.5015E+05      497.99      487.23  7.6843E-08  1.5427E-11     0.83447      172.63      31.019     -6.8825      172.63      31.017     -6.8582  1.4197E+05      401.82
2024  05  09  01  36   0.000      53.549      22.180      486.70      1126.3     -101.69     -99.033     -2.2023  0.00089254     0.95166    0.047451  9.4129E-06   0.0013975      0.0000      82039.      3834.1      1252.8      4.2375      22.471      72643.      6132.0     -16.704    0.027170    -0.86118  1.1805E-12      2218.4      423.72      97232.      497.56      486.70  5.6900E-08  1.1113E-11      1.0100      174.21      33.167    -0.31304      174.23      33.165    -0.28956  1.2529E+05      371.45
2024  05  09  01  37   0.000      53.380      25.990      486.12      1144.1     -127.45     -100.31     -2.0596  0.00099820     0.94748    0.051523  1.1142E-05   0.0014166      0.0000      81767.      3874.4      1271.9      4.7132      26.870      72069.      5950.9     -17.510      2.0296      1.4015  1.2076E-12      2922.3      409.39      88974.      497.12      486.12  5.3149E-08  1.0133E-11      1.2574      176.10      34.470      5.6170      176.10      34.466      5.6374  1.3555E+05      343.88
2024  05  09  01  38   0.000      53.217      29.800      485.51      1165.7     -152.64     -103.92     -1.7835   0.0011671     0.94106    0.057766  1.4330E-05   0.0017411      0.0000      86275.      3888.3      1301.6      5.3815      32.695      75642.      5719.8     -18.903      4.4401      3.0899  1.2437E-12      4046.6      388.78      99716.      496.64      485.51  5.3295E-08  1.0138E-11      1.7314      178.20      34.582      10.758      178.20      34.577      10.775  1.5698E+05      330.97
2024  05  09  01  39   0.000      53.060      33.620      484.86      1192.7     -172.93     -109.93     -1.2204   0.0014566     0.93017    0.068369  2.0737E-05   0.0026657      0.0000      91616.      3908.4      1337.7      6.0619      43.321      79735.      5438.9     -19.458      6.8939      4.2396  1.2868E-12      5344.8      367.10  1.1736E+05      496.15      484.86  5.4188E-08  1.0387E-11      2.7108      180.01      31.609      14.135      180.01      31.604      14.147  1.7887E+05      312.88
2024  05  09  01  40   0.000      52.913      37.430      484.19      1226.9     -186.60     -115.81    -0.43565   0.0019588     0.91219    0.085853  3.3692E-05   0.0043471      0.0000      96701.      3934.9      1379.0      6.6387      62.575      83379.      5106.0     -20.480      9.2932      4.8378  1.3283E-12      6502.7      350.64  1.3684E+05      495.64      484.19  5.4678E-08  1.0463E-11      4.7517      181.64      25.550      15.143      181.64      25.545      15.151  1.9439E+05      309.65
2024  05  09  01  41   0.000      52.777      41.250      483.49      1264.2     -197.80     -119.40     0.17966   0.0026376     0.88978     0.10758  5.2655E-05   0.0063313      0.0000  1.0142E+05      3959.1      1421.6      7.1260      89.295      86790.      4720.5     -22.578      11.567      5.0099  1.3674E-12      7455.0      340.09  1.5542E+05      495.13      483.48  5.4861E-08  1.0382E-11      7.9266      182.87      20.677      14.227      182.87      20.671      14.231  2.0336E+05      309.07
2024  05  09  01  42   0.000      52.655      45.070      482.78      1299.8     -207.21     -120.99     0.40732   0.0034186     0.86671     0.12987  7.5832E-05   0.0081218      0.0000  1.0588E+05      3969.6      1460.7      7.5511      119.47      90313.      4253.1     -25.721      13.353      4.6397  1.4055E-12      8216.9      333.75  1.7110E+05      494.60      482.78  5.5234E-08  1.0314E-11      12.062      183.69      13.991      12.248      183.69      13.985      12.249  2.0801E+05      309.79
2024  05  09  01  43   0.000      52.551      48.880      482.05      1331.4     -213.18     -121.67     0.43036   0.0042080     0.84540     0.15040  0.00010011   0.0095154      0.0000  1.1023E+05      3973.3      1493.8      7.9586      150.16      94010.      3702.0     -29.182      14.477      3.8777  1.4495E-12      8729.2      328.72  1.8553E+05      494.06      482.05  5.6215E-08  1.0481E-11      16.790      184.00      7.5681      9.8396      184.00      7.5643      9.8382  2.1206E+05      298.44
2024  05  09  01  44   0.000      52.472      52.700      481.32      1357.3     -211.70     -121.21     0.37032   0.0048964     0.82796     0.16714  0.00012210    0.010487      0.0000  1.1481E+05      3970.5      1518.7      8.3684      178.55      98118.      3043.1     -30.120      14.453      2.8879  1.5090E-12      8875.4      324.82  1.9932E+05      493.50      481.32  5.8533E-08  1.1180E-11      21.782      183.87      2.6023      7.3031      183.87      2.5994      7.3007  2.1745E+05      299.56
2024  05  09  01  45   0.000      52.426      56.510      480.60      1377.7     -202.39     -119.52     0.30673   0.0053670     0.81532     0.17931  0.00013792    0.011214      0.0000  1.2009E+05      3959.3      1537.1      8.8130      198.20  1.0293E+05      2383.9     -25.385      13.451      2.1368  1.5689E-12      8845.9      321.43  2.1310E+05      492.93      480.60  6.1601E-08  1.2010E-11      25.965      183.41    -0.84755      5.0099      183.41    -0.84941      5.0071  2.2466E+05      300.50
2024  05  09  01  46   0.000      52.425      60.330      479.88      1394.3     -186.71     -115.99     0.25315   0.0055953     0.80691     0.18749  0.00014607    0.011770      0.0000  1.2711E+05      3937.5      1553.1      9.3356      207.27  1.0937E+05      1895.3     -11.950      11.811      2.0816  1.6290E-12      8973.2      319.29  2.2682E+05      492.37      479.87  6.6119E-08  1.3157E-11      28.897      182.86     -3.4357      3.3005      182.86     -3.4368      3.2976  2.3405E+05      301.58
2024  05  09  01  47   0.000      52.492      64.150      479.17      1411.5     -172.77     -110.45     0.42340   0.0058063     0.79857     0.19563  0.00015177    0.012183      0.0000  1.3245E+05      4004.7      1570.4      9.7922      219.80  1.1421E+05      1769.5      7.3888      10.468      2.7134  1.6881E-12      9394.3      317.19  2.3807E+05      491.81      479.17  6.9982E-08  1.4177E-11      31.440      182.14     -5.2371      2.0763      182.14     -5.2377      2.0735  2.4243E+05      302.66
2024  05  09  01  48   0.000      52.659      67.960      478.48      1434.1     -162.83     -106.04     0.31095   0.0064515     0.78325     0.21030  0.00017204    0.012523      0.0000  1.4245E+05      3970.5      1597.3      10.448      238.99  1.2361E+05      2146.4      23.226      10.315      3.3910  1.7436E-12      10322.      319.51  2.4913E+05      491.26      478.48  7.6594E-08  1.5703E-11      37.078      181.63     -5.5439      1.2543      181.63     -5.5441      1.2516  2.4995E+05      303.71
