index,rho,N2,O2,O,He,H,Ar,N,AnomalousOxy,NO,Temperature
2024-05-11 08:53:00,3.4253126e-12,29591383000000.0,1843801400000.0,70965710000000.0,477205760000.0,15495103000.0,24042588000.0,2357690600000.0,218736500000.0,86775250000.0,1734.0443
2024-05-11 08:54:00,3.4995338e-12,27086163000000.0,1551956400000.0,78302000000000.0,582486800000.0,15297807000.0,20762145000.0,2832447600000.0,212466120000.0,76116705000.0,1689.8463
2024-05-11 08:55:00,3.5933394e-12,24711755000000.0,1290037100000.0,86017700000000.0,710056200000.0,14710229000.0,17224204000.0,3387398800000.0,199925700000.0,64423965000.0,1650.7809
2024-05-11 08:56:00,3.711628e-12,22634587000000.0,1070914400000.0,93983610000000.0,857724750000.0,13884789000.0,13578912000.0,4017211800000.0,182419880000.0,53284774000.0,1618.8086
2024-05-11 08:57:00,3.8541128e-12,20926820000000.0,895856400000.0,102070110000000.0,1020451550000.0,12981938000.0,10134175000.0,4708949300000.0,161635400000.0,43609965000.0,1595.0245
2024-05-11 08:58:00,4.015501e-12,19583937000000.0,759387900000.0,110115300000000.0,1190692500000.0,12138563000.0,7189459000.0,5440868000000.0,139349330000.0,35696685000.0,1579.6255
2024-05-11 08:59:00,4.1864377e-12,18550144000000.0,653465300000.0,117907195000000.0,1359810100000.0,11453858000.0,4907301000.0,6182949000000.0,117169450000.0,29453076000.0,1571.9768
2024-05-11 09:00:00,4.769232e-12,21118407000000.0,799679600000.0,133837050000000.0,1520057000000.0,9646817000.0,4442375700.0,7552795000000.0,96355780000.0,29534183000.0,1602.4545
2024-05-11 09:01:00,4.941953e-12,20273697000000.0,694886470000.0,141333620000000.0,1682961000000.0,9345055000.0,2832058600.0,8323999000000.0,77740420000.0,24982667000.0,1605.8274
2024-05-11 09:02:00,5.0929243e-12,19548078000000.0,608116150000.0,147858020000000.0,1830499500000.0,9329628000.0,1875128600.0,8990640000000.0,61744550000.0,21493512000.0,1612.2333
2024-05-11 09:03:00,5.2194768e-12,18888306000000.0,534366650000.0,153427670000000.0,1965533600000.0,9601385000.0,1331096600.0,9535889000000.0,48451002000.0,18804103000.0,1619.3226
2024-05-11 09:04:00,5.3261254e-12,18278022000000.0,470848440000.0,158247300000000.0,2094781300000.0,10154867000.0,1039723460.0,9957765000000.0,37704327000.0,16726232000.0,1625.0856
2024-05-11 09:05:00,5.422097e-12,17725806000000.0,416067940000.0,162643530000000.0,2227311500000.0,10974847000.0,907506560.0,10264136000000.0,29209650000.0,15122674000.0,1628.027
2024-05-11 09:06:00,5.5175083e-12,17247184000000.0,369036330000.0,166962960000000.0,2372918800000.0,12027565000.0,886252300.0,10462993000000.0,22613914000.0,13888927000.0,1627.2356
2024-05-11 09:07:00,5.6198744e-12,16850317000000.0,328850500000.0,171472270000000.0,2540812000000.0,13253837000.0,954778750.0,10556431000000.0,17562323000.0,12938629000.0,1622.3324
2024-05-11 09:08:00,5.7320147e-12,16528872000000.0,294574400000.0,176294050000000.0,2738613000000.0,14565502000.0,1103438000.0,10538683000000.0,13732000000.0,12200307000.0,1613.4138
2024-05-11 09:09:00,5.8516044e-12,16262529000000.0,265306730000.0,181385910000000.0,2971511600000.0,15852171000.0,1317569900.0,10399735000000.0,10847750000.0,11613990000.0,1600.9817
2024-05-11 09:10:00,5.9724335e-12,16023666000000.0,240303180000.0,186569540000000.0,3241631300000.0,17000506000.0,1560085200.0,10133083000000.0,8685825000.0,11134265000.0,1585.8951
2024-05-11 09:11:00,6.0862825e-12,15784381000000.0,219044320000.0,191581450000000.0,3547083600000.0,17919896000.0,1763849500.0,9744145000000.0,7070151000.0,10729875000.0,1569.2897
2024-05-11 09:12:00,6.185107e-12,15524614000000.0,201248400000.0,196137180000000.0,3881483000000.0,18566599000.0,1851123200.0,9254986000000.0,5865980400.0,10384173000.0,1552.4641
2024-05-11 09:13:00,6.2623465e-12,15234681000000.0,186801860000.0,199977550000000.0,4233997600000.0,18954195000.0,1777520500.0,8702528600000.0,4972035000.0,10089819000.0,1536.699
2024-05-11 09:14:00,6.3134615e-12,14913944000000.0,175664700000.0,202896920000000.0,4589437000000.0,19148034000.0,1563775600.0,8132278400000.0,4313464000.0,9841882000.0,1523.0798
2024-05-11 09:15:00,6.335236e-12,14565702000000.0,167788220000.0,204734200000000.0,4929381500000.0,19244480000.0,1280983700.0,7588544500000.0,3835808300.0,9631029000.0,1512.3447
2024-05-11 09:16:00,6.324598e-12,14193116000000.0,163085780000.0,205342080000000.0,5233670000000.0,19349615000.0,1004597600.0,7106988000000.0,3500059000.0,9438391000.0,1504.8004
2024-05-11 09:17:00,6.276722e-12,13788917000000.0,161314130000.0,204538470000000.0,5482729700000.0,19557738000.0,780066370.0,6708739000000.0,3279039000.0,9228136000.0,1500.1223
2024-05-11 09:18:00,6.189447e-12,13358308000000.0,162397400000.0,202230030000000.0,5655713000000.0,19930940000.0,621841200.0,6403126700000.0,3154551800.0,8967299000.0,1497.995
2024-05-11 09:19:00,6.060741e-12,12905121000000.0,166241750000.0,198342700000000.0,5733913000000.0,20492740000.0,525153730.0,6185373700000.0,3115511600.0,8623078000.0,1497.8184
2024-05-11 09:20:00,5.8903355e-12,12439990000000.0,172864240000.0,192866780000000.0,5701725300000.0,21216844000.0,480604300.0,6038143000000.0,3156526000.0,8176205000.0,1498.9775
2024-05-11 09:21:00,5.6811305e-12,11984694000000.0,182512600000.0,185901020000000.0,5547576000000.0,22018130000.0,482032220.0,5932579000000.0,3277075700.0,7633380400.0,1501.0862
2024-05-11 09:22:00,5.4393564e-12,11573156000000.0,195819490000.0,177654850000000.0,5266506500000.0,22749714000.0,529442500.0,5829414000000.0,3480911600.0,7029017000.0,1504.1532
2024-05-11 09:23:00,5.174362e-12,11249536000000.0,213982740000.0,168439660000000.0,4863179000000.0,23213322000.0,629524600.0,5682541000000.0,3775691500.0,6418577000.0,1508.702
2024-05-11 09:24:00,4.897006e-12,11066138000000.0,239036320000.0,158604250000000.0,4354275300000.0,23194024000.0,794949000.0,5446315000000.0,4172770000.0,5866327000.0,1515.7906
2024-05-11 09:25:00,4.6190135e-12,11081947000000.0,274241830000.0,148503090000000.0,3769457400000.0,22518118000.0,1042190900.0,5086079600000.0,4686616600.0,5433160700.0,1526.9543
2024-05-11 09:26:00,4.351291e-12,11362287000000.0,324658040000.0,138421650000000.0,3148640200000.0,21118255000.0,1387907600.0,4590922000000.0,5334337000.0,5171746300.0,1544.059
2024-05-11 09:27:00,4.1029025e-12,11979353000000.0,397951500000.0,128531380000000.0,2536129400000.0,19072997000.0,1845290400.0,3980145000000.0,6134294000.0,5130298000.0,1569.0587
2024-05-11 09:28:00,3.8808214e-12,13012115000000.0,505440760000.0,118882455000000.0,1972232000000.0,16595886000.0,2424153000.0,3300856700000.0,7104365000.0,5363741700.0,1603.721
2024-05-11 09:29:00,3.6896393e-12,14540664000000.0,663125600000.0,109413790000000.0,1486034400000.0,13969274000.0,3138947600.0,2615123000000.0,8258942000.0,5948996000.0,1649.3124
2024-05-11 09:30:00,3.5323216e-12,16633417000000.0,892062800000.0,100019360000000.0,1091611500000.0,11461283000.0,4026947300.0,1982465200000.0,9605333000.0,7002012700.0,1706.3145
2024-05-11 09:31:00,3.4108816e-12,19323907000000.0,1216819800000.0,90630110000000.0,788687300000.0,9262532000.0,5176882000.0,1444969400000.0,11138854000.0,8692338000.0,1774.1925
2024-05-11 09:32:00,3.326897e-12,22581703000000.0,1660433100000.0,81298870000000.0,566847600000.0,7465755600.0,6772130300.0,1020789300000.0,12838115000.0,11246742000.0,1851.2625
2024-05-11 09:33:00,3.2802552e-12,26287200000000.0,2234895600000.0,72212660000000.0,410717520000.0,6081762300.0,9162909000.0,706735440000.0,14660665000.0,14925775000.0,1934.6873
2024-05-11 09:34:00,3.2676828e-12,30224450000000.0,2928592600000.0,63666670000000.0,304413800000.0,5072068000.0,12997793000.0,486064950000.0,16540465000.0,19945695000.0,2020.6005
2024-05-11 09:35:00,3.2810712e-12,34100042000000.0,3695463000000.0,55981078000000.0,234242790000.0,4378870300.0,19462486000.0,337116950000.0,18388630000.0,26329403000.0,2104.3518
2024-05-11 09:36:00,3.3075606e-12,37586274000000.0,4452866600000.0,49426295000000.0,189758320000.0,3946075100.0,30658728000.0,239417590000.0,20098888000.0,33704920000.0,2180.844
2024-05-11 09:37:00,3.3313382e-12,40372105000000.0,5093542300000.0,44173915000000.0,163792860000.0,3729414100.0,50014446000.0,176608890000.0,21557080000.0,41149096000.0,2244.9321
2024-05-11 09:38:00,3.3369436e-12,42204517000000.0,5510260600000.0,40299473000000.0,152019160000.0,3699406300.0,82122760000.0,136950990000.0,22654755000.0,47245476000.0,2291.8303
2024-05-11 09:39:00,3.3127051e-12,42911513000000.0,5625536000000.0,37818460000000.0,152538190000.0,3840016000.0,130489740000.0,112637220000.0,23304227000.0,50475176000.0,2317.5122
2024-05-11 09:40:00,3.2543883e-12,42433470000000.0,5418312000000.0,36730573000000.0,165721920000.0,4143654400.0,191751180000.0,98786350000.0,23451595000.0,49871684000.0,2319.6729
2024-05-11 09:41:00,3.1643744e-12,40795040000000.0,4926067400000.0,37052284000000.0,194412330000.0,4606079500.0,248643390000.0,92529010000.0,23085767000.0,45479070000.0,2297.4438
2024-05-11 09:42:00,3.0446871e-12,37996003000000.0,4218675300000.0,38794200000000.0,244500100000.0,5223607000.0,271553170000.0,92294930000.0,22239762000.0,38248090000.0,2249.1658
2024-05-11 09:43:00,2.907213e-12,34174868000000.0,3401182600000.0,41997080000000.0,326242830000.0,5980977000.0,241231800000.0,97465975000.0,20985299000.0,29778899000.0,2176.0168
2024-05-11 09:44:00,2.7690348e-12,29559508000000.0,2579056300000.0,46657266000000.0,455803900000.0,6847604700.0,170734200000.0,108024865000.0,19421745000.0,21600110000.0,2080.7437
2024-05-11 09:45:00,2.6478503e-12,24466157000000.0,1837034800000.0,52621923000000.0,656808940000.0,7777474600.0,95915516000.0,124303655000.0,17660879000.0,14710374000.0,1967.4902
2024-05-11 09:46:00,2.5549432e-12,19280863000000.0,1227598700000.0,59460135000000.0,960617200000.0,8715294000.0,43382542000.0,146705940000.0,15813425000.0,9487086000.0,1841.5925
2024-05-11 09:47:00,2.4892126e-12,14412028000000.0,769626870000.0,66360466000000.0,1403275200000.0,9608414000.0,16308126000.0,175375100000.0,13976823000.0,5848179000.0,1709.2875
2024-05-11 09:48:00,2.4362313e-12,10213679000000.0,454231160000.0,72193380000000.0,2016874000000.0,10419686000.0,5345952300.0,209909580000.0,12228108000.0,3484080600.0,1577.3013
2024-05-11 09:49:00,2.3749188e-12,6906194700000.0,255028790000.0,75851815000000.0,2815100200000.0,11137390000.0,1627857800.0,249378400000.0,10621411000.0,2037144000.0,1452.3145
2024-05-11 09:50:00,2.2906301e-12,4531463700000.0,139207340000.0,76794050000000.0,3778165000000.0,11778595000.0,497385920.0,292962760000.0,9188350000.0,1196356500.0,1340.3251
2024-05-11 09:51:00,2.1873313e-12,2972688600000.0,76558250000.0,75452996000000.0,4847075600000.0,12387437000.0,166544820.0,341251060000.0,7942092300.0,729530800.0,1246.0309
2024-05-11 09:52:00,2.087936e-12,2030486200000.0,44464960000.0,73105710000000.0,5934774000000.0,13030140000.0,66902280.0,397537540000.0,6881677300.0,481309760.0,1172.3798
2024-05-11 09:53:00,2.0227973e-12,1506505800000.0,28621818000.0,71288590000000.0,6949092500000.0,13789491000.0,34810960.0,468100940000.0,5996813000.0,357606600.0,1120.4078
2024-05-11 09:54:00,2.0159638e-12,1251943300000.0,21131973000.0,71195750000000.0,7812469500000.0,14756590000.0,24482640.0,560814700000.0,5272039000.0,306943300.0,1089.318
2024-05-11 09:55:00,2.0781963e-12,1174874200000.0,18043924000.0,73409455000000.0,8469056000000.0,16022572000.0,23149874.0,682088900000.0,4689943000.0,304512580.0,1076.7426
2024-05-11 09:56:00,2.2065817e-12,1225600300000.0,17481214000.0,77919146000000.0,8884139000000.0,17667860000.0,27954686.0,832391700000.0,4233545000.0,340603200.0,1079.1464
2024-05-11 09:57:00,2.387048e-12,1376834700000.0,18517602000.0,84256760000000.0,9044141000000.0,19740502000.0,39777290.0,1001940000000.0,3887669200.0,412324060.0,1092.3137
2024-05-11 09:58:00,2.5976745e-12,1606680600000.0,20578132000.0,91653080000000.0,8957687000000.0,22225111000.0,61156610.0,1169501500000.0,3640096300.0,517158000.0,1111.8611
2024-05-11 09:59:00,2.8132878e-12,1887774000000.0,23164832000.0,99226630000000.0,8653867000000.0,25000395000.0,94368490.0,1307291800000.0,3481881000.0,648092900.0,1133.7576
2024-05-11 10:00:00,3.0099243e-12,2184820300000.0,25798058000.0,106149135000000.0,8174473600000.0,27795282000.0,138991680.0,1390791600000.0,3407905500.0,792068740.0,1154.7719
2024-05-11 10:01:00,3.1683662e-12,2461098800000.0,28097223000.0,111760970000000.0,7565926000000.0,30177933000.0,190955330.0,1408408400000.0,3417141500.0,932963300.0,1172.806
2024-05-11 10:02:00,3.2762228e-12,2689687600000.0,29895350000.0,115628250000000.0,6871542000000.0,31619400000.0,245326130.0,1364850200000.0,3513221600.0,1057944770.0,1187.071
2024-05-11 10:03:00,3.3286063e-12,2863549600000.0,31307821000.0,117554555000000.0,6128845000000.0,31641446000.0,301798750.0,1277472900000.0,3705114400.0,1163337000.0,1198.1058
2024-05-11 10:04:00,3.3254937e-12,2994536200000.0,32664453000.0,117490900000000.0,5369361000000.0,30019580000.0,368613200.0,1167750600000.0,4008316400.0,1255114900.0,1207.318
2024-05-11 10:05:00,3.2770301e-12,3121400000000.0,34607430000.0,115725440000000.0,4618580000000.0,26899577000.0,468389000.0,1056389700000.0,4446510600.0,1352801500.0,1217.4532
2024-05-11 10:06:00,3.196559e-12,3296066500000.0,37992776000.0,112649620000000.0,3898209500000.0,22784248000.0,647380000.0,957710000000.0,5053898000.0,1484548000.0,1231.7458
2024-05-11 10:07:00,3.0954263e-12,3574669000000.0,43937610000.0,108578920000000.0,3226273800000.0,18348090000.0,1004460400.0,878813200000.0,5878435300.0,1684427100.0,1253.279
2024-05-11 10:08:00,2.9810648e-12,4016680000000.0,54055436000.0,103680290000000.0,2617170500000.0,14198199000.0,1769931500.0,821089140000.0,6986035700.0,1994765000.0,1284.6655
2024-05-11 10:09:00,2.8562755e-12,4683512000000.0,70787875000.0,97944825000000.0,2081191600000.0,10714112000.0,3496500700.0,782050000000.0,8465963500.0,2468682800.0,1327.6013
2024-05-11 10:10:00,2.7222532e-12,5636374000000.0,97848345000.0,91302170000000.0,1624139600000.0,8024856600.0,7471187500.0,757074360000.0,10437235000.0,3173057800.0,1382.5598
2024-05-11 10:11:00,2.5833125e-12,6932786600000.0,140748400000.0,83800340000000.0,1247197800000.0,6080711000.0,16395779000.0,740956900000.0,13055791000.0,4191208000.0,1448.6234
2024-05-11 10:12:00,2.4503331e-12,8623880700000.0,207382020000.0,75736665000000.0,946752060000.0,4749188600.0,34892810000.0,729216900000.0,16521326000.0,5628039700.0,1523.5988
2024-05-11 10:13:00,2.339905e-12,10755011000000.0,308627830000.0,67625187000000.0,715015300000.0,3886610700.0,68286706000.0,719068800000.0,21081862000.0,7620686300.0,1604.3467
2024-05-11 10:14:00,2.2698447e-12,13367143000000.0,458775430000.0,60036085000000.0,541536600000.0,3375223300.0,117883310000.0,709680600000.0,27034098000.0,10357223000.0,1687.241
2024-05-11 10:15:00,2.2541784e-12,16492465000000.0,675232100000.0,53429796000000.0,414985620000.0,3134302500.0,174858080000.0,702011740000.0,34712666000.0,14098217000.0,1768.5681
2024-05-11 10:16:00,2.3002e-12,20136738000000.0,976393140000.0,48080460000000.0,324754540000.0,3119127300.0,220726200000.0,698322650000.0,44466483000.0,19190665000.0,1844.7305
2024-05-11 10:17:00,2.4079543e-12,24250669000000.0,1376515500000.0,44088780000000.0,261894590000.0,3315204000.0,238637920000.0,701787140000.0,56613855000.0,26058867000.0,1912.3231
2024-05-11 10:18:00,2.570932e-12,28699464000000.0,1877208200000.0,41448280000000.0,219465660000.0,3732353300.0,225519370000.0,716308800000.0,71373865000.0,35152634000.0,1968.1903
2024-05-11 10:19:00,2.7762094e-12,33242535000000.0,2457239600000.0,40106577000000.0,192471760000.0,4396334000.0,192115980000.0,746546200000.0,88777425000.0,46819512000.0,2009.5658
2024-05-11 10:20:00,3.0048492e-12,37538123000000.0,3065302000000.0,40011513000000.0,177591520000.0,5336259600.0,153019290000.0,798206200000.0,108567590000.0,61089186000.0,2034.3375
2024-05-11 10:21:00,3.233706e-12,41181493000000.0,3622273000000.0,41128670000000.0,172933100000.0,6564361700.0,118233506000.0,878446250000.0,130111005000.0,77378400000.0,2041.3408
2024-05-11 10:22:00,3.439523e-12,43775430000000.0,4037120400000.0,43444064000000.0,177806500000.0,8048267000.0,91492560000.0,996437300000.0,152352110000.0,94250990000.0,2030.6095
2024-05-11 10:23:00,3.6041695e-12,45017427000000.0,4233804000000.0,46948963000000.0,192600420000.0,9686307000.0,72520974000.0,1163723300000.0,173845280000.0,109392540000.0,2003.4883
2024-05-11 10:24:00,3.7193204e-12,44778010000000.0,4178100000000.0,51618762000000.0,218720440000.0,11299178000.0,59501880000.0,1394339700000.0,192879690000.0,120064360000.0,1962.559
2024-05-11 10:25:00,3.7885424e-12,43143900000000.0,3890682800000.0,57386920000000.0,258516620000.0,12660166000.0,50435154000.0,1704070000000.0,207703950000.0,123986780000.0,1911.3856
2024-05-11 10:26:00,3.8259526e-12,40405895000000.0,3438928700000.0,64132030000000.0,315162850000.0,13558660000.0,43612530000.0,2108635200000.0,216805050000.0,120304120000.0,1854.1403
2024-05-11 10:27:00,3.8523754e-12,36996953000000.0,2912031300000.0,71693650000000.0,392291680000.0,13872207000.0,37741130000.0,2620859600000.0,219192130000.0,110050680000.0,1795.2773
2024-05-11 10:28:00,3.8908317e-12,33401430000000.0,2392921500000.0,79919810000000.0,493383650000.0,13607553000.0,32020249000.0,3247477000000.0,214585540000.0,95739940000.0,1739.2552
2024-05-11 10:29:00,3.9537774e-12,29955692000000.0,1931097900000.0,88596990000000.0,620650100000.0,12896439000.0,26059393000.0,3982115200000.0,203479630000.0,80025985000.0,1688.8027
2024-05-11 10:30:00,4.050703e-12,26924842000000.0,1551465400000.0,97583270000000.0,773967800000.0,11929657000.0,20064688000.0,4805785300000.0,187043500000.0,65179275000.0,1646.47
2024-05-11 10:31:00,4.1842653e-12,24440155000000.0,1255963200000.0,106771330000000.0,949895230000.0,10899231000.0,14540016000.0,5686120400000.0,166898320000.0,52489056000.0,1613.8633
2024-05-11 10:32:00,4.350047e-12,22514525000000.0,1033222400000.0,116031850000000.0,1141391400000.0,9956049000.0,9956845000.0,6579620000000.0,144823270000.0,42334200000.0,1591.541
2024-05-11 10:33:00,4.5377257e-12,21079989000000.0,867141000000.0,125170740000000.0,1338737200000.0,9198036000.0,6527451600.0,7437226000000.0,122489830000.0,34518594000.0,1579.0553
2024-05-11 10:34:00,4.7325473e-12,20025885000000.0,742085360000.0,133900440000000.0,1531587900000.0,8677723000.0,4182741500.0,8211683000000.0,101251920000.0,28613808000.0,1575.0826
2024-05-11 10:35:00,4.9187603e-12,19231850000000.0,645265700000.0,141897600000000.0,1711478000000.0,8417984500.0,2691245300.0,8867063000000.0,82048560000.0,24164545000.0,1577.6451
2024-05-11 10:36:00,5.0836236e-12,18594583000000.0,567394570000.0,148898210000000.0,1874055500000.0,8426937000.0,1792259300.0,9386340000000.0,65396230000.0,20793793000.0,1584.3793
2024-05-11 10:37:00,5.220998e-12,18044520000000.0,502438000000.0,154801630000000.0,2020068700000.0,8706271000.0,1273262100.0,9773645000000.0,51451630000.0,18218355000.0,1592.8593
2024-05-11 10:38:00,5.3325643e-12,17549853000000.0,446885760000.0,159715600000000.0,2154994200000.0,9253542000.0,989961200.0,10048789000000.0,40107733000.0,16239900000.0,1600.8931
2024-05-11 10:39:00,5.426421e-12,17107740000000.0,398842950000.0,163929220000000.0,2287504000000.0,10058112000.0,856256500.0,10237760000000.0,31095527000.0,14718358000.0,1606.7482
2024-05-11 10:40:00,5.513165e-12,16728750000000.0,357234080000.0,167805460000000.0,2427795000000.0,11093358000.0,826734700.0,10360623000000.0,24070228000.0,13550745000.0,1609.2458
2024-05-11 10:41:00,5.602348e-12,16420597000000.0,321252360000.0,171683280000000.0,2586062400000.0,12308958000.0,881084700.0,10424732000000.0,18673435000.0,12655792000.0,1607.7567
2024-05-11 10:42:00,5.6996612e-12,16179622000000.0,290137080000.0,175790730000000.0,2771218900000.0,13626430000.0,1010883500.0,10421268000000.0,14572485000.0,11964855000.0,1602.1438
2024-05-11 10:43:00,5.805474e-12,15986525000000.0,263140460000.0,180192820000000.0,2990071600000.0,14944834000.0,1205256200.0,10330567000000.0,11479929000.0,11420273000.0,1592.6918
2024-05-11 10:44:00,5.915895e-12,15812654000000.0,239631240000.0,184813720000000.0,3246643000000.0,16157260000.0,1434796500.0,10129860000000.0,9159565000.0,10975726000.0,1580.065
2024-05-11 10:45:00,6.0241265e-12,15626847000000.0,219181880000.0,189464230000000.0,3541109000000.0,17174778000.0,1641701100.0,9806653000000.0,7424365600.0,10598046000.0,1565.2482
2024-05-11 10:46:00,6.1223266e-12,15404060000000.0,201582560000.0,193889870000000.0,3869455200000.0,17948820000.0,1752046200.0,9366569000000.0,6130177000.0,10267701000.0,1549.4417
2024-05-11 10:47:00,6.203834e-12,15131123000000.0,186815020000.0,197841510000000.0,4222649600000.0,18483077000.0,1714384400.0,8837065000000.0,5168225000.0,9976250000.0,1533.9264
2024-05-11 10:48:00,6.262985e-12,14806967000000.0,174946040000.0,201073090000000.0,4586783000000.0,18831114000.0,1535080000.0,8261668000000.0,4457847000.0,9720025000.0,1519.8777
2024-05-11 10:49:00,6.2956957e-12,14439532000000.0,166062870000.0,203377560000000.0,4943521500000.0,19079078000.0,1274332800.0,7690336600000.0,3940126200.0,9494544000.0,1508.2201
2024-05-11 10:50:00,6.298109e-12,14039681000000.0,160196500000.0,204556560000000.0,5271301000000.0,19323816000.0,1005844350.0,7168035000000.0,3572653300.0,9287550000.0,1499.5018
2024-05-11 10:51:00,6.265043e-12,13612436000000.0,157261840000.0,204384490000000.0,5547828000000.0,19656774000.0,779739650.0,6726064000000.0,3325674000.0,9073053000.0,1493.734
2024-05-11 10:52:00,6.1924866e-12,13166772000000.0,157215600000.0,202685230000000.0,5749844500000.0,20142690000.0,615007200.0,6381871000000.0,3178978000.0,8821788000.0,1490.726
2024-05-11 10:53:00,6.0780183e-12,12714258000000.0,160072380000.0,199351070000000.0,5855576000000.0,20810080000.0,509858240.0,6137429600000.0,3119888100.0,8504841700.0,1490.1095
2024-05-11 10:54:00,5.9204894e-12,12266061000000.0,165891570000.0,194334900000000.0,5847412000000.0,21642312000.0,455305600.0,5979818000000.0,3141756000.0,8100934700.0,1491.3588
2024-05-11 10:55:00,5.7221628e-12,11840704000000.0,174934690000.0,187714930000000.0,5713376000000.0,22567074000.0,444135650.0,5882813000000.0,3242914600.0,7609197000.0,1494.0658
2024-05-11 10:56:00,5.4891e-12,11465626000000.0,187785800000.0,179705540000000.0,5449157000000.0,23450851000.0,474345570.0,5807078400000.0,3426102000.0,7053423600.0,1498.1177
2024-05-11 10:57:00,5.2306354e-12,11177018000000.0,205537000000.0,170634740000000.0,5060295700000.0,24105939000.0,550032200.0,5702912000000.0,3698089500.0,6479835600.0,1503.8235
2024-05-11 10:58:00,4.9581333e-12,11019403000000.0,230032100000.0,160891570000000.0,4563878000000.0,24318167000.0,681093060.0,5516304000000.0,4069326300.0,5946373600.0,1511.9725
2024-05-11 10:59:00,4.6837096e-12,11044275000000.0,264234070000.0,150869320000000.0,3988611700000.0,23897560000.0,881993600.0,5200909000000.0,4553597400.0,5511812600.0,1523.8164
2024-05-11 11:00:00,4.4185315e-12,11310385000000.0,312754960000.0,140886840000000.0,3372259500000.0,22741438000.0,1169450200.0,4733836700000.0,5167446500.0,5229139000.0,1540.9595
2024-05-11 11:01:00,4.172179e-12,11884220000000.0,382612670000.0,131153395000000.0,2756634700000.0,20883153000.0,1559813800.0,4126873500000.0,5929084400.0,5146795500.0,1565.1753
2024-05-11 11:02:00,3.951604e-12,12839009000000.0,484207000000.0,121729930000000.0,2180753500000.0,18495506000.0,2068634800.0,3427891400000.0,6856705000.0,5317372000.0,1598.1503
2024-05-11 11:03:00,3.761328e-12,14251120000000.0,632367600000.0,112554114000000.0,1674260000000.0,15843725000.0,2715960800.0,2707288000000.0,7965835000.0,5811202600.0,1641.2124
2024-05-11 11:04:00,3.6037996e-12,16189066000000.0,846892400000.0,103492210000000.0,1253702100000.0,13206868000.0,3540038400.0,2035994200000.0,9265980000.0,6732391400.0,1695.0397
2024-05-11 11:05:00,3.4801606e-12,18694172000000.0,1151558000000.0,94421160000000.0,922376000000.0,10808272000.0,4621506600.0,1465509500000.0,10755739000.0,8234470000.0,1759.423
2024-05-11 11:06:00,3.3908703e-12,21754295000000.0,1569971800000.0,85313770000000.0,673168600000.0,8779940000.0,6121155600.0,1018575100000.0,12418304000.0,10527890000.0,1833.1035
2024-05-11 11:07:00,3.3355124e-12,25278496000000.0,2117133800000.0,76289055000000.0,492996030000.0,7166214000.0,8342726700.0,691899300000.0,14216653000.0,13865825000.0,1913.712
2024-05-11 11:08:00,3.3115823e-12,29085806000000.0,2787422800000.0,67600118000000.0,367010970000.0,5949314600.0,11844580000.0,466144200000.0,16090508000.0,18484722000.0,1997.8403
2024-05-11 11:09:00,3.3128264e-12,32915214000000.0,3542861700000.0,59567180000000.0,281507300000.0,5080232400.0,17635465000.0,316584660000.0,17956252000.0,24475420000.0,2081.225
2024-05-11 11:10:00,3.3287717e-12,36461194000000.0,4308723600000.0,52498920000000.0,225426870000.0,4502408700.0,27483703000.0,220356530000.0,19711156000.0,31593212000.0,2159.046
2024-05-11 11:11:00,3.3454001e-12,39417545000000.0,4981901500000.0,46620608000000.0,190708070000.0,4166842000.0,44259394000.0,159624770000.0,21241740000.0,39075455000.0,2226.2837
2024-05-11 11:12:00,3.3480898e-12,41522320000000.0,5453643000000.0,42060623000000.0,172101700000.0,4037430000.0,71882646000.0,121913760000.0,22436946000.0,45628020000.0,2278.118
2024-05-11 11:13:00,3.3243933e-12,42580625000000.0,5638593700000.0,38861795000000.0,166781700000.0,4092201700.0,113742180000.0,99121490000.0,23202394000.0,49722343000.0,2310.325
2024-05-11 11:14:00,3.267443e-12,42488610000000.0,5501632000000.0,37026230000000.0,174127120000.0,4320152000.0,168263220000.0,86284720000.0,23475180000.0,50185933000.0,2319.8877
2024-05-11 11:15:00,3.1793693e-12,41268663000000.0,5072984000000.0,36567180000000.0,195795860000.0,4715412500.0,223159350000.0,80577410000.0,23233083000.0,46812780000.0,2306.1824
2024-05-11 11:16:00,3.0594798e-12,38881727000000.0,4411853600000.0,37470280000000.0,235997640000.0,5278082000.0,253819470000.0,80492495000.0,22498742000.0,40283860000.0,2266.8967
2024-05-11 11:17:00,2.9169184e-12,35426370000000.0,3617306200000.0,39760050000000.0,302519680000.0,6001235000.0,239180460000.0,85497680000.0,21335171000.0,32080044000.0,2202.5247
2024-05-11 11:18:00,2.76686e-12,31095978000000.0,2794738400000.0,43446484000000.0,407978180000.0,6865953000.0,182617880000.0,95710830000.0,19836220000.0,23783311000.0,2115.2478
2024-05-11 11:19:00,2.6270984e-12,26174361000000.0,2032791600000.0,48449886000000.0,571274950000.0,7837267500.0,112139160000.0,111686910000.0,18112209000.0,16542523000.0,2008.6735
2024-05-11 11:20:00,2.5122725e-12,21025155000000.0,1390544300000.0,54488858000000.0,818554000000.0,8866726000.0,55866840000.0,134182210000.0,16275241000.0,10888142000.0,1887.658
